text1,text2,joins
Uh oh I am sunburned,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Uh oh I am sunburned,also bored at school its my third freelesson freistunde,False
Uh oh I am sunburned,hm Both of us I guess,False
Uh oh I am sunburned,it is u have dissappointed me that past few days,True
Uh oh I am sunburned,romance zero is funny,False
Uh oh I am sunburned,Id rather do the early runbut I am a morning runner,False
Uh oh I am sunburned,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Uh oh I am sunburned,will be back later httpplurkcomprp3k7,False
Uh oh I am sunburned,Aw Torn ace of hearts Hunchback,True
Uh oh I am sunburned,what fun are you speaking of,False
Uh oh I am sunburned,i lost all my friends im alone and sleepyi wanna go home,True
Uh oh I am sunburned,haha yes,False
Uh oh I am sunburned,I give in to easily,True
Uh oh I am sunburned,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Uh oh I am sunburned,mannnn got an iphone im jealous httpbitlyNgnaR,True
Uh oh I am sunburned,Is at a photoshoot,False
Uh oh I am sunburned,Hes awesome Have you worked with him before Hes a good friend,False
Uh oh I am sunburned,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Uh oh I am sunburned,Chilliin,False
Uh oh I am sunburned,If you know such agent do let me know,False
Uh oh I am sunburned,I still smell of smoke kitchenfire,False
Uh oh I am sunburned,a celticslakers rematch sounds better dont you think lol,False
Uh oh I am sunburned,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Uh oh I am sunburned,you can ride one you can catch one but its not summer til you pop open one,False
Uh oh I am sunburned,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Uh oh I am sunburned,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Uh oh I am sunburned,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
Uh oh I am sunburned,My sources say no,False
Uh oh I am sunburned,I am sooo tired,True
Uh oh I am sunburned,Hey you change your twitter account and you didnt even tell me,False
Uh oh I am sunburned,THANK YYYYYYYYYOOOOOOOOOOUUUUU,False
Uh oh I am sunburned,lucky kidi so wanna see loserville pity im in oz,False
Uh oh I am sunburned,fell asleep waiting for my ride,False
Uh oh I am sunburned,Sick With a flu like thing,True
Uh oh I am sunburned,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
Uh oh I am sunburned,Happy Star Wars day everyone and Enjoy the holiday UK,False
Uh oh I am sunburned,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
Uh oh I am sunburned,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
Uh oh I am sunburned,i miss you bby wish you were going tomorrow to make me do good,True
Uh oh I am sunburned,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Uh oh I am sunburned,SWEEEEET San Fran is awesome Love it there,False
Uh oh I am sunburned,Mounce yes and it lasts way past my bedtime,False
Uh oh I am sunburned,Hi how are you doing just joined twitter,False
Uh oh I am sunburned,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
Uh oh I am sunburned,eating ice cream and then getting ready for graduation,False
Uh oh I am sunburned,Happy Mothers day to all you Mums out there,False
Uh oh I am sunburned,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
Uh oh I am sunburned,hemp cloth is marvelous but unfortunately no,True
Uh oh I am sunburned,Gonna read a story bout adam lambert online then bed Nighty night,False
Uh oh I am sunburned,We saw that in none 3D the baddies the best,False
Sok trying to plot alternatives as we speak sigh,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
Sok trying to plot alternatives as we speak sigh,also bored at school its my third freelesson freistunde,False
Sok trying to plot alternatives as we speak sigh,hm Both of us I guess,False
Sok trying to plot alternatives as we speak sigh,it is u have dissappointed me that past few days,True
Sok trying to plot alternatives as we speak sigh,romance zero is funny,False
Sok trying to plot alternatives as we speak sigh,Id rather do the early runbut I am a morning runner,False
Sok trying to plot alternatives as we speak sigh,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
Sok trying to plot alternatives as we speak sigh,will be back later httpplurkcomprp3k7,False
Sok trying to plot alternatives as we speak sigh,Aw Torn ace of hearts Hunchback,True
Sok trying to plot alternatives as we speak sigh,what fun are you speaking of,False
Sok trying to plot alternatives as we speak sigh,i lost all my friends im alone and sleepyi wanna go home,True
Sok trying to plot alternatives as we speak sigh,haha yes,False
Sok trying to plot alternatives as we speak sigh,I give in to easily,True
Sok trying to plot alternatives as we speak sigh,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,False
Sok trying to plot alternatives as we speak sigh,mannnn got an iphone im jealous httpbitlyNgnaR,True
Sok trying to plot alternatives as we speak sigh,Is at a photoshoot,False
Sok trying to plot alternatives as we speak sigh,Hes awesome Have you worked with him before Hes a good friend,False
Sok trying to plot alternatives as we speak sigh,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
Sok trying to plot alternatives as we speak sigh,Chilliin,False
Sok trying to plot alternatives as we speak sigh,If you know such agent do let me know,False
Sok trying to plot alternatives as we speak sigh,I still smell of smoke kitchenfire,False
Sok trying to plot alternatives as we speak sigh,a celticslakers rematch sounds better dont you think lol,False
Sok trying to plot alternatives as we speak sigh,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
Sok trying to plot alternatives as we speak sigh,you can ride one you can catch one but its not summer til you pop open one,False
Sok trying to plot alternatives as we speak sigh,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
Sok trying to plot alternatives as we speak sigh,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
Sok trying to plot alternatives as we speak sigh,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
