text1,text2,joins
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,i miss you bby wish you were going tomorrow to make me do good,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,SWEEEEET San Fran is awesome Love it there,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Mounce yes and it lasts way past my bedtime,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Hi how are you doing just joined twitter,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,eating ice cream and then getting ready for graduation,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Happy Mothers day to all you Mums out there,False
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,CASEYS GONE BUT WHY So she piddled a little on the carpet Shes prolly freaked cause its new Can we get her back,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,hemp cloth is marvelous but unfortunately no,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,Gonna read a story bout adam lambert online then bed Nighty night,True
Playing Ghost Online is really interesting The new updates are Kirin pet and Metamorph for third job Cant wait to have a dragon pet,We saw that in none 3D the baddies the best,False
is cleaning the house for her family who is comming later today,Then you should check out httptwittersuckscom and connect with other tweeple who hate twitter,False
is cleaning the house for her family who is comming later today,also bored at school its my third freelesson freistunde,False
is cleaning the house for her family who is comming later today,hm Both of us I guess,False
is cleaning the house for her family who is comming later today,it is u have dissappointed me that past few days,True
is cleaning the house for her family who is comming later today,romance zero is funny,True
is cleaning the house for her family who is comming later today,Id rather do the early runbut I am a morning runner,False
is cleaning the house for her family who is comming later today,Bah a coworker ran into work late and her bag smacked into my knee it really hurts now,True
is cleaning the house for her family who is comming later today,will be back later httpplurkcomprp3k7,False
is cleaning the house for her family who is comming later today,Aw Torn ace of hearts Hunchback,True
is cleaning the house for her family who is comming later today,what fun are you speaking of,False
is cleaning the house for her family who is comming later today,i lost all my friends im alone and sleepyi wanna go home,True
is cleaning the house for her family who is comming later today,haha yes,False
is cleaning the house for her family who is comming later today,I give in to easily,True
is cleaning the house for her family who is comming later today,What better way to spoil mum than to let her kick back and relax over a nice meal and a bottle of her favorite wine Our wine was a red,True
is cleaning the house for her family who is comming later today,mannnn got an iphone im jealous httpbitlyNgnaR,True
is cleaning the house for her family who is comming later today,Is at a photoshoot,False
is cleaning the house for her family who is comming later today,Hes awesome Have you worked with him before Hes a good friend,True
is cleaning the house for her family who is comming later today,Yay playing a show tonight Boo its gonna soggy and Im at work right before playing,False
is cleaning the house for her family who is comming later today,Chilliin,True
is cleaning the house for her family who is comming later today,If you know such agent do let me know,False
is cleaning the house for her family who is comming later today,I still smell of smoke kitchenfire,False
is cleaning the house for her family who is comming later today,a celticslakers rematch sounds better dont you think lol,True
is cleaning the house for her family who is comming later today,Anyone have an extra Keane ticket I promise to buy you a drink and take rad pics for your FB Blog Flickr etc,False
is cleaning the house for her family who is comming later today,you can ride one you can catch one but its not summer til you pop open one,False
is cleaning the house for her family who is comming later today,she is good so gorjuz yea i kno i asked her yesterday when we were at tha hospital if she talked to u and she said no,False
is cleaning the house for her family who is comming later today,OK Im out of here for now Just popped in to say Hi and check on things Ill probably head to the guttah later on tonight,False
is cleaning the house for her family who is comming later today,WOW i AM REALLY MiSSiN THE FAMiLY TODAY BADDD,True
is cleaning the house for her family who is comming later today,My sources say no,False
is cleaning the house for her family who is comming later today,I am sooo tired,True
is cleaning the house for her family who is comming later today,Hey you change your twitter account and you didnt even tell me,False
is cleaning the house for her family who is comming later today,THANK YYYYYYYYYOOOOOOOOOOUUUUU,True
is cleaning the house for her family who is comming later today,lucky kidi so wanna see loserville pity im in oz,True
is cleaning the house for her family who is comming later today,fell asleep waiting for my ride,False
is cleaning the house for her family who is comming later today,Sick With a flu like thing,True
is cleaning the house for her family who is comming later today,Still no reply from about my SimFinger problem So no iRape parody video until I get a response sorry guys,True
is cleaning the house for her family who is comming later today,Happy Star Wars day everyone and Enjoy the holiday UK,True
is cleaning the house for her family who is comming later today,Miles from you Im in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers,False
is cleaning the house for her family who is comming later today,His snoring is so annoying n it keeps me from sleeping like right now lol but I honestly wud miss it if it eva left I love him,False
is cleaning the house for her family who is comming later today,i miss you bby wish you were going tomorrow to make me do good,True
is cleaning the house for her family who is comming later today,Well what im working on isnt QUITE ready to post about publicly still beta testing but its a cool new script I coded,True
is cleaning the house for her family who is comming later today,SWEEEEET San Fran is awesome Love it there,True
is cleaning the house for her family who is comming later today,Mounce yes and it lasts way past my bedtime,False
is cleaning the house for her family who is comming later today,Hi how are you doing just joined twitter,False
is cleaning the house for her family who is comming later today,waiting for sleeping pills to kick in gonna be so tired at work tomorrow,True
is cleaning the house for her family who is comming later today,eating ice cream and then getting ready for graduation,False
